pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,pos2_person_id,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pos1_person_id,pos2_person_id.1,pos3_person_id,pos4_person_id,pos5_person_id,pos6_person_id,pos7_person_id,pos8_person_id,pos9_person_id,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,barrel
CH,2017-04-05,82.4,-2.2043,5.7368,Tucker Barnhart,571466,595191,NA,ball,NA,NA,NA,NA,11,NA,R,L,R,CIN,PHI,B,NA,NA,1,0,2017,-0.8313,1.7482,-1.4644,3.0907,NA,NA,446359,1,5,Bot,NA,NA,NA,NA,519237,NA,170406_010921,3.3352,-119.937,-2.8701,-8.7449,25.9001,-14.9023,3.17,1.45,NA,NA,NA,82.521,1733,6.621,490129,595191,519237,571830,514917,596748,520471,435062,546318,571437,53.8783,0,0,NA,NA,NA,NA,NA,34,2,NA
CU,2017-04-05,76.3,-1.9805,5.9945,Tucker Barnhart,571466,595191,NA,blocked_ball,NA,NA,NA,NA,14,NA,R,L,R,CIN,PHI,B,NA,NA,0,0,2017,0.7713,0.1638,1.9203,0.9374,NA,NA,446359,1,5,Bot,NA,NA,NA,NA,519237,NA,170406_010858,6.7762,-110.7986,-3.7409,4.8402,22.273,-30.3701,3.17,1.45,NA,NA,NA,75.267,2524,5.932,490129,595191,519237,571830,514917,596748,520471,435062,546318,571437,54.5673,0,0,NA,NA,NA,NA,NA,34,1,NA
FF,2017-04-05,91.6,-1.8774,6.1092,Tucker Barnhart,571466,595191,double,hit_into_play_no_out,NA,NA,NA,NA,5,Tucker Barnhart doubles (1) on a sharp line drive to center fielder Odubel Herrera.,R,L,R,CIN,PHI,X,NA,line_drive,0,0,2017,-0.9056,1.7463,-0.2265,2.3575,NA,NA,NA,1,3,Bot,199.14,0,NA,NA,519237,NA,170406_004219,6.1187,-133.0789,-7.3019,-12.1096,31.1503,-10.1103,3.17,1.45,347,101,21.587,91.183,2170,6.331,490129,595191,519237,571830,514917,596748,520471,435062,546318,571437,54.1675,0.652,0.979,1.25,1,1,1,5,19,1,0
SI,2017-04-03,92,-1.715,5.5521,Tucker Barnhart,571466,491646,field_out,hit_into_play,NA,NA,NA,NA,11,Tucker Barnhart flies out to center fielder Odubel Herrera.,R,L,R,CIN,PHI,X,8,fly_ball,0,0,2017,-1.2854,1.3591,-0.4288,3.3452,NA,NA,594988,1,9,Bot,133.59,81.89,NA,NA,519237,NA,170403_231153,6.1583,-133.8234,-2.7232,-17.0305,31.5461,-15.2691,3.17,1.45,315,96.1,45.586,92.486,2118,6.81,490107,491646,519237,571830,514917,596748,520471,435062,546318,459431,53.6893,0.013,0.017,0,1,0,0,3,75,1,0
FF,2017-04-03,94.7,-1.9469,6.0242000000000004,Tucker Barnhart,571466,591693,walk,ball,NA,NA,NA,NA,11,Tucker Barnhart walks.,R,L,R,CIN,PHI,B,NA,NA,3,2,2017,-0.528,1.7773,-1.1693,3.0252,NA,NA,NA,0,7,Bot,NA,NA,NA,NA,519237,NA,170403_223243,3.2688,-137.8795,-6.2638,-7.585,31.2106,-7.9046,3.17,1.45,NA,NA,NA,95.683,2557,6.866,490107,591693,519237,571830,514917,596748,520471,435062,546318,459431,53.6326,0,0,0.7,1,0,0,NA,59,7,NA
FF,2017-04-03,94.2,-1.8891,6.1532,Tucker Barnhart,571466,591693,NA,foul,NA,NA,NA,NA,6,NA,R,L,R,CIN,PHI,S,NA,NA,3,2,2017,-0.1784,1.8713,0.7183,2.2685,NA,NA,NA,0,7,Bot,NA,NA,NA,NA,519237,NA,170403_223220,7.1486,-136.7295,-8.4493,-3.8954,32.0015,-7.1116,3.17,1.45,3,70.1,-32.137,93.742,2641,6.298,490107,591693,519237,571830,514917,596748,520471,435062,546318,459431,54.2007,0,0,NA,NA,NA,NA,2,59,6,0
FF,2017-04-03,94.8,-1.8684,6.1492000000000004,Tucker Barnhart,571466,591693,NA,ball,NA,NA,NA,NA,11,NA,R,L,R,CIN,PHI,B,NA,NA,2,2,2017,-0.5215,1.8828,-0.949,4.9396,NA,NA,NA,0,7,Bot,NA,NA,NA,NA,519237,NA,170403_223204,3.5841,-138.0497,-1.7047,-7.4967,32.0554,-7.9378,3.17,1.45,NA,NA,NA,94.953,2585,6.435,490107,591693,519237,571830,514917,596748,520471,435062,546318,459431,54.0642,0,0,NA,NA,NA,NA,NA,59,5,NA
FF,2017-04-03,93,-2.0746000000000002,6.2226,Tucker Barnhart,571466,591693,NA,swinging_strike,NA,NA,NA,NA,2,NA,R,L,R,CIN,PHI,S,NA,NA,2,1,2017,-0.2671,1.7926,0.0058,2.8734,NA,NA,NA,0,7,Bot,NA,NA,NA,NA,519237,NA,170403_223143,5.921,-135.1915,-6.747,-4.533,28.5067,-8.9132,3.17,1.45,NA,NA,NA,93.166,2593,6.37,490107,591693,519237,571830,514917,596748,520471,435062,546318,459431,54.1291,0,0,NA,NA,NA,NA,NA,59,4,NA
SL,2017-04-03,81.3,-1.8664,6.3324,Tucker Barnhart,571466,591693,NA,ball,NA,NA,NA,NA,14,NA,R,L,R,CIN,PHI,B,NA,NA,1,1,2017,0.5973,0.0555,0.8336,0.9068,NA,NA,NA,0,7,Bot,NA,NA,NA,NA,519237,NA,170403_223127,4.8678,-118.1116,-5.5343,4.4662,23.4935,-30.8306,3.17,1.45,NA,NA,NA,80.069,NA,5.631,490107,591693,519237,571830,514917,596748,520471,435062,546318,459431,54.868,0,0,NA,NA,NA,NA,NA,59,3,NA
SL,2017-04-03,80.7,-1.6584,6.414,Tucker Barnhart,571466,591693,NA,ball,NA,NA,NA,NA,9,NA,R,L,R,CIN,PHI,B,NA,NA,0,1,2017,0.7799,0.3371,0.4456,1.6071,NA,NA,NA,0,7,Bot,NA,NA,NA,NA,519237,NA,170403_223109,3.193,-117.2827,-4.5726,6.401,23.2876,-28.4806,3.17,1.45,NA,NA,NA,79.73,2788,5.8,490107,591693,519237,571830,514917,596748,520471,435062,546318,459431,54.6989,0,0,NA,NA,NA,NA,NA,59,2,NA
